name,cost_center,ccs,address,city,latitude,longitude,franchise,store_brand,display_brand,op_status,division_name,distance,country,url,services,franchise_brand
2721205,2721205,0,101 BUENAVENTURA BLVD,KISSIMMEE,28.3204150280837,-81.3394167020561,0,KANGAROOEXPRESS,Kangaroo Express,Open,florida,1230.6086919627235,US,/store-locator/US/kissimmee/101-buenaventura-blvd/2721205,"gas, coffee, polar_pop, froster, roller_grill",
2701805,2701805,0,550 E EAU GALLIE BLVD,MELBOURNE,28.138588,-80.591228,0,Circle K,Circle K,Open,florida,1230.992270469983,US,/store-locator/US/melbourne/550-e-eau-gallie-blvd/2701805,"gas, coffee, polar_pop, froster, roller_grill","NA"
2709750,2709750,0,2704 MICHIGAN AVE,KISSIMMEE,28.325876,-81.391231,0,Circle K,Circle K,Open,florida,1231.125506604218,US,/store-locator/US/kissimmee/2704-michigan-ave/2709750,"gas, diesel, coffee, polar_pop, froster, roller_grill",
2726087,2726087,0,2455 N WICKHAM RD,MELBOURNE,28.1471312746601,-80.6713319419067,0,KANGAROOEXPRESS,Kangaroo Express,Open,florida,1231.6074664108248,US,/store-locator/US/melbourne/2455-n-wickham-rd/2726087,"gas, coffee, polar_pop, froster, roller_grill",
2721266,2721266,0,1297 SIMPSON RD,KISSIMMEE,28.3039012766362,-81.3505062310160,0,KANGAROOEXPRESS,Kangaroo Express,Open,florida,1231.9077646851667,US,/store-locator/US/kissimmee/1297-simpson-rd/2721266,"gas, diesel, coffee, polar_pop, froster, roller_grill",
2707608,2707608,0,2665 AVALON BLVD,MILTON,30.531628,-87.087329,0,Circle K,Circle K,Open,gulfcoast,1232.370649799795,US,/store-locator/US/milton/2665-avalon-blvd/2707608,gas,
2655695,2655695,0,901 E VINE ST,KISSIMMEE,28.305186,-81.395859,1,Circle K,Circle K,Open,franchise,1232.5956124884776,US,/store-locator/US/kissimmee/901-e-vine-st/2655695,"gas, diesel, public_restrooms, coffee, polar_pop, froster, roller_grill",CIRCLEK
2721578,2721578,0,49980 STATE HWY 225,BAY MINETTE PJ,30.9516012942291,-87.8560053547745,0,KANGAROOEXPRESS,Kangaroo Express,Open,gulfcoast,1232.6721857119521,US,/store-locator/US/bay-minette-pj/49980-state-hwy-225/2721578,"gas, diesel, roller_grill",
2723745,2723745,0,6154 OLD CANTON RD,JACKSON,32.3854923179739,-90.1159694012726,0,KANGAROOEXPRESS,Kangaroo Express,Open,gulfcoast,1232.885044758166,US,/store-locator/US/jackson/6154-old-canton-rd/2723745,"gas, diesel, froster, roller_grill",
2721239,2721239,0,1700 N THACKER AVE,KISSIMMEE,28.3076242552792,-81.4247884701500,0,KANGAROOEXPRESS,Kangaroo Express,Open,florida,1232.9285964828803,US,/store-locator/US/kissimmee/1700-n-thacker-ave/2721239,"gas, diesel, coffee, polar_pop, froster, roller_grill",
2709751,2709751,0,4692 W IRLO BRONSON MEMORIAL HWY,KISSIMMEE,28.3186,-81.470239,0,Circle K,Circle K,Open,florida,1232.9766230099135,US,/store-locator/US/kissimmee/4692-w-irlo-bronson-memorial-hwy/2709751,"gas, diesel, coffee, polar_pop, roller_grill",
2654020,2654020,0,840 E COUNTY LINE RD,RIDGELAND,32.399926,-90.141050,1,Circle K,Circle K,Open,franchise,1233.064777530365,US,/store-locator/US/ridgeland/840-e-county-line-rd/2654020,"gas, diesel, public_restrooms, coffee, polar_pop, froster, roller_grill",CIRCLEK
2705937,2705937,0,35075 CORTEZ BLVD,RIDGE MANOR,28.5079,-82.1658,0,Circle K,Circle K,Open,florida,1233.0766173211962,US,/store-locator/US/ridge-manor/35075-cortez-blvd/2705937,"car_wash, gas, diesel, public_restrooms, coffee, polar_pop, froster, roller_grill","NA"
2726288,2726288,0,999 N BROAD ST,BROOKSVILLE,28.5697711244588,-82.3757336296135,0,Circle K,Circle K,Open,florida,1233.0846961781335,US,/store-locator/US/brooksville/999-n-broad-st/2726288,"gas, diesel, coffee, polar_pop, froster, roller_grill",
2655245,2655245,0,1525 HWY 27 S,CLERMONT,28.3684353,-81.6836503,1,Circle K,Circle K,Open,franchise,1233.4007830721932,US,/store-locator/US/clermont/1525-hwy-27-s/2655245,"gas, diesel, public_restrooms, coffee, polar_pop, froster, roller_grill",CIRCLEK
2655744,2655744,0,8070 NAVARRE PKWY,NAVARRE,30.4022353,-86.8856494,1,Circle K,Circle K,Open,franchise,1233.7966557589336,US,/store-locator/US/navarre/8070-navarre-pkwy/2655744,"car_wash, gas, diesel, public_restrooms, coffee, polar_pop, froster, roller_grill",CIRCLEK
2723392,2723392,0,905 CHANTILLY ST,LAUREL,31.6982470024470,-89.1159662009624,0,KANGAROOEXPRESS,Kangaroo Express,Open,gulfcoast,1233.796882137295,US,/store-locator/US/laurel/905-chantilly-st/2723392,"gas, diesel, froster, roller_grill",
2708977,2708977,0,10 S JOHN YOUNG PKWY,KISSIMMEE,28.291288,-81.41668,0,Circle K,Circle K,Open,florida,1233.887055103146,US,/store-locator/US/kissimmee/10-s-john-young-pkwy/2708977,"car_wash, gas, coffee, polar_pop, froster, roller_grill",
2707471,2707471,0,7626 W IRLO BRONSON MEMORIAL HWY,KISSIMMEE,28.335608,-81.591759,0,Circle K,Circle K,Open,florida,1233.9639015708517,US,/store-locator/US/kissimmee/7626-w-irlo-bronson-memorial-hwy/2707471,"gas, diesel, coffee, polar_pop, froster, roller_grill","NA"
2658146,2658146,0,274 HWY 425 N,MONTICELLO,33.632435,-91.801412,1,CORNER STORE,Corner Store,Open,franchise,1234.02830375363,US,/store-locator/US/monticello/274-hwy-425-n/2658146,gas,CORNERSTORE
2708957,2708957,0,600 US HWY 27,CLERMONT,28.3550464,-81.6768503,0,Circle K,Circle K,Open,florida,1234.1762091069074,US,/store-locator/US/clermont/600-us-hwy-27/2708957,"car_wash, gas, diesel, coffee, polar_pop, froster, roller_grill",
2721572,2721572,0,410 D OLIVE ST,BAY MINETTE,30.8808551380196,-87.7789164840005,0,KANGAROOEXPRESS,Kangaroo Express,Open,gulfcoast,1234.2904910311804,US,/store-locator/US/bay-minette/410-d-olive-st/2721572,"gas, roller_grill",
2708719,2708719,0,613 13 ST,ST CLOUD,28.24587,-81.275756,0,Circle K,Circle K,Open,florida,1234.5496724055597,US,/store-locator/US/st-cloud/613-13-st/2708719,"gas, diesel, coffee, polar_pop, froster, roller_grill","NA"
2708967,2708967,0,4485 13TH ST,SAINT CLOUD,28.2542869,-81.3184671,0,Circle K,Circle K,Open,florida,1234.7020063255916,US,/store-locator/US/saint-cloud/4485-13th-st/2708967,"car_wash, gas, coffee, polar_pop, froster, roller_grill",
2658147,2658147,0,1133 HWY 278 W,MONTICELLO,33.632424,-91.819651,1,CORNER STORE,Corner Store,Open,franchise,1234.8173523021023,US,/store-locator/US/monticello/1133-hwy-278-w/2658147,gas,CORNERSTORE
2721564,2721564,0,303 US HWY 31 S,BAY MINETTE,30.8719077019970,-87.7807605290154,0,KANGAROOEXPRESS,Kangaroo Express,Open,gulfcoast,1234.8961943632773,US,/store-locator/US/bay-minette/303-us-hwy-31-s/2721564,"gas, diesel, roller_grill",
2722209,2722209,0,101 E POLO PARK BLVD E,DAVENPORT,28.3367645226634,-81.6709193930735,0,KANGAROOEXPRESS,Kangaroo Express,Open,florida,1235.2955243666506,US,/store-locator/US/davenport/101-e-polo-park-blvd-e/2722209,"gas, diesel, coffee, polar_pop, froster, roller_grill",
2723421,2723421,0,1691 W GOVERNMENT ST,BRANDON,32.2831543976732,-90.0307389501474,0,KANGAROOEXPRESS,Kangaroo Express,Open,gulfcoast,1235.3263799803433,US,/store-locator/US/brandon/1691-w-government-st/2723421,"gas, roller_grill",
2723440,2723440,0,100 CROSS PARK DR,PEARL,32.2902050066830,-90.0435630872300,0,KANGAROOEXPRESS,Kangaroo Express,Open,gulfcoast,1235.4325082774617,US,/store-locator/US/pearl/100-cross-park-dr/2723440,"gas, diesel, froster, roller_grill",
2723766,2723766,0,2145 HWY 18,BRANDON,32.2747609956546,-90.0354609943794,0,KANGAROOEXPRESS,Kangaroo Express,Open,gulfcoast,1235.9922829294896,US,/store-locator/US/brandon/2145-hwy-18/2723766,"car_wash, gas, diesel, froster, roller_grill",
2723859,2723859,0,2166 HWY 18,BRANDON,32.2729516544846,-90.0372272110530,0,KANGAROOEXPRESS,Kangaroo Express,Open,gulfcoast,1236.16548153603,US,/store-locator/US/brandon/2166-hwy-18/2723859,"gas, diesel, froster, roller_grill",
2741773,2741773,0,1377 HWY 425 S,MONTICELLO,33.590814,-91.800288,0,CORNER STORE,Corner Store,Open,gulfcoast,1236.2158847685175,US,/store-locator/US/monticello/1377-hwy-425-s/2741773,"gas, diesel, coffee, polar_pop, froster, roller_grill",
2708232,2708232,0,4500 E OLIVE RD,PENSACOLA,30.51673,-87.176689,0,Circle K,Circle K,Open,gulfcoast,1236.2219223098693,US,/store-locator/US/pensacola/4500-e-olive-rd/2708232,gas,"NA"
2723456,2723456,0,2391 LAKELAND DR,FLOWOOD,32.3282185192359,-90.1189172976203,0,KANGAROOEXPRESS,Kangaroo Express,Open,gulfcoast,1236.2600518010015,US,/store-locator/US/flowood/2391-lakeland-dr/2723456,"gas, diesel, froster, roller_grill",
2707421,2707421,0,4420 W NEW HAVEN AVE,MELBOURNE,28.078973,-80.699757,0,Circle K,Circle K,Open,florida,1236.6467711911766,US,/store-locator/US/melbourne/4420-w-new-haven-ave/2707421,"gas, coffee, polar_pop, froster, roller_grill","NA"
2704966,2704966,0,2200 HWY 29  STE B,CANTONMENT,30.571361,-87.291008,0,Circle K,Circle K,Open,gulfcoast,1236.6488178852505,US,/store-locator/US/cantonment/2200-hwy-29-ste-b/2704966,gas,
2701720,2701720,0,1900 E NINE MILE RD,PENSACOLA,30.53221,-87.221219,0,Circle K,Circle K,Open,gulfcoast,1236.7395722338404,US,/store-locator/US/pensacola/1900-e-nine-mile-rd/2701720,gas,"NA"
2704883,2704883,0,2444 US HWY 27 N,DAVENPORT,28.310719,-81.668312,0,Circle K,Circle K,Open,florida,1236.9951439424783,US,/store-locator/US/davenport/2444-us-hwy-27-n/2704883,"car_wash, gas, diesel, coffee, polar_pop, froster, roller_grill",
2709092,2709092,0,2611 S HWY 29,CANTONMENT,30.5620528,-87.2872821,0,,NA,Planned,gulfcoast,1237.095828521408,US,/store-locator/US/cantonment/2611-s-hwy-29/2709092,,
2705976,2705976,0,2901 CANOE CREEK RD,ST CLOUD,28.21152,-81.292925,0,Circle K,Circle K,Open,florida,1237.149624844027,US,/store-locator/US/st-cloud/2901-canoe-creek-rd/2705976,"gas, diesel, coffee, polar_pop, froster, roller_grill",
2704620,2704620,0,4233 E CREIGHTON RD,PENSACOLA,30.495509,-87.16696,0,Circle K,Circle K,Open,gulfcoast,1237.2062027304246,US,/store-locator/US/pensacola/4233-e-creighton-rd/2704620,gas,"NA"
2658152,2658152,0,3371 N HWY 7,HOT SPRINGS VILLAGE,34.626121,-93.053549,1,CORNER STORE,Corner Store,Open,franchise,1237.4321961195985,US,/store-locator/US/hot-springs-village/3371-n-hwy-7/2658152,gas,CORNERSTORE
2723761,2723761,0,251 AIRPORT RD,PEARL,32.2740464127271,-90.0731721191192,0,KANGAROOEXPRESS,Kangaroo Express,Open,gulfcoast,1237.528155055344,US,/store-locator/US/pearl/251-airport-rd/2723761,"car_wash, gas, diesel, froster, roller_grill",
2658178,2658178,0,1608 SHEPHERD LN,INTERCESSION CITY,28.25978,-81.50628,1,KANGAROOEXPRESS,Kangaroo Express,Open,franchise,1237.5538131193252,US,/store-locator/US/intercession-city/1608-shepherd-ln/2658178,gas,KANGAROOEXPRESS
2707687,2707687,0,2415 PALM BAY ROAD NE,PALM BAY,28.0347968,-80.5992059,0,,Circle K,Open,florida,1238.138484621597,US,/store-locator/US/palm-bay/2415-palm-bay-road-ne/2707687,"gas, diesel, coffee, roller_grill",
2654246,2654246,0,209 HIGHWAY 28,TAYLORSVILLE,31.829694,-89.433921,1,Circle K,Circle K,Open,franchise,1238.1926792154093,US,/store-locator/US/taylorsville/209-highway-28/2654246,"gas, diesel, atm",CIRCLEK
2707486,2707486,0,13077 CORTEZ BLVD,SPRING HILL,28.533708,-82.511745,0,Circle K,Circle K,Open,florida,1238.220931983782,US,/store-locator/US/spring-hill/13077-cortez-blvd/2707486,"gas, diesel, coffee, polar_pop, froster, roller_grill","NA"
2704457,2704457,0,2825 LANGLEY AVE,PENSACOLA,30.487682,-87.187617,0,Circle K,Circle K,Open,gulfcoast,1238.3670878613036,US,/store-locator/US/pensacola/2825-langley-ave/2704457,,"NA"
2741789,2741789,0,3508 OLIVER LANCASTER BLVD,MALVERN,34.404032,-92.823652,0,CORNER STORE,Corner Store,Open,gulfcoast,1238.466069042772,US,/store-locator/US/malvern/3508-oliver-lancaster-blvd/2741789,"car_wash, gas, diesel, coffee, polar_pop, froster, roller_grill",
2707436,2707436,0,4950 BABCOCK ST NE,PALM BAY,28.02771,-80.622059,0,Circle K,Circle K,Open,florida,1238.9561632805883,US,/store-locator/US/palm-bay/4950-babcock-st-ne/2707436,"gas, diesel, coffee, polar_pop, froster, roller_grill","NA"
2709749,2709749,0,3820 CANOE CREEK RD,SAINT CLOUD,28.180789,-81.282666,0,Circle K,Circle K,Open,florida,1239.0459995284712,US,/store-locator/US/saint-cloud/3820-canoe-creek-rd/2709749,"gas, diesel, coffee, polar_pop, froster, roller_grill",
2704527,2704527,0,502 E BURGESS RD,PENSACOLA,30.494289,-87.232842,0,Circle K,Circle K,Open,gulfcoast,1239.452197140455,US,/store-locator/US/pensacola/502-e-burgess-rd/2704527,gas,"NA"
2721591,2721591,0,7950 PENSACOLA BLVD,PENSACOLA,30.5109159609740,-87.2692276811277,0,KANGAROOEXPRESS,Kangaroo Express,Open,gulfcoast,1239.6343480769465,US,/store-locator/US/pensacola/7950-pensacola-blvd/2721591,"gas, diesel, roller_grill",
2708968,2708968,0,8200 CHAMPIONS GATE BLVD,DAVENPORT,28.2593439,-81.62325,0,Circle K,Circle K,Open,florida,1239.63838346294,US,/store-locator/US/davenport/8200-champions-gate-blvd/2708968,"gas, diesel, coffee, polar_pop, froster, roller_grill",
2704958,2704958,0,2205 W NINE MILE RD,PENSACOLA,30.534214,-87.313207,0,Circle K,Circle K,Open,gulfcoast,1239.663551835245,US,/store-locator/US/pensacola/2205-w-nine-mile-rd/2704958,gas,
2723738,2723738,0,1264 HIGH ST,JACKSON,32.3037342167792,-90.1697630460752,0,KANGAROOEXPRESS,Kangaroo Express,Open,gulfcoast,1239.6778433364836,US,/store-locator/US/jackson/1264-high-st/2723738,"car_wash, gas, diesel, froster, roller_grill",
2707485,2707485,0,6227 DELTONA BLVD,SPRING HILL,28.519887,-82.56385,0,Circle K,Circle K,Open,florida,1240.2001897965654,US,/store-locator/US/spring-hill/6227-deltona-blvd/2707485,"gas, diesel, coffee, polar_pop, froster, roller_grill","NA"
2708224,2708224,0,4450 BAYOU BLVD,PENSACOLA,30.466934,-87.204965,0,Circle K,Circle K,Open,gulfcoast,1240.2136633557793,US,/store-locator/US/pensacola/4450-bayou-blvd/2708224,gas,"NA"
2707508,2707508,0,3275 BROAD ST,BROOKSVILLE,28.480249,-82.435722,0,Circle K,Circle K,Open,florida,1240.2397329515995,US,/store-locator/US/brooksville/3275-broad-st/2707508,"gas, diesel, coffee, polar_pop, froster, roller_grill","NA"
2721592,2721592,0,3225 W NINE MILE RD,PENSACOLA,30.5339152081647,-87.3314657918703,0,KANGAROOEXPRESS,Kangaroo Express,Open,gulfcoast,1240.2886589254613,US,/store-locator/US/pensacola/3225-w-nine-mile-rd/2721592,"gas, diesel, froster, roller_grill",
2723748,2723748,0,461 SOUTH PEARSON RD,PEARL,32.2638528903380,-90.1340749551179,0,KANGAROOEXPRESS,Kangaroo Express,Open,gulfcoast,1240.5278299339172,US,/store-locator/US/pearl/461-south-pearson-rd/2723748,"gas, diesel, froster, roller_grill",
2726210,2726210,0,1060 EMERSON DR NE,PALM BAY,28.0095856378420,-80.6461241660690,0,KANGAROOEXPRESS,Kangaroo Express,Open,florida,1240.5404160783344,US,/store-locator/US/palm-bay/1060-emerson-dr-ne/2726210,"gas, diesel, coffee, polar_pop, froster, roller_grill",
2704960,2704960,0,330 KENMORE RD,PENSACOLA,30.490337,-87.258775,0,Circle K,Circle K,Open,gulfcoast,1240.551757022067,US,/store-locator/US/pensacola/330-kenmore-rd/2704960,gas,
2705992,2705992,0,14195 ELGIN BLVD,SPRING HILL,28.492023,-82.490376,0,Circle K,Circle K,Open,florida,1240.5578362181852,US,/store-locator/US/spring-hill/14195-elgin-blvd/2705992,"car_wash, gas, diesel, coffee, polar_pop, froster, roller_grill",
2722125,2722125,0,45489 US HWY 27,DAVENPORT,28.2535205071928,-81.6576358187603,0,KANGAROOEXPRESS,Kangaroo Express,Open,florida,1240.640269252742,US,/store-locator/US/davenport/45489-us-hwy-27/2722125,"gas, diesel, coffee, polar_pop, froster, roller_grill",
2704388,2704388,0,3414 GULF BREEZE PKWY,GULF BREEZE,30.387676,-87.081707,0,Circle K,Circle K,Open,gulfcoast,1241.052403013963,US,/store-locator/US/gulf-breeze/3414-gulf-breeze-pkwy/2704388,gas,"NA"
2741784,2741784,0,4198 MALVERN RD,HOT SPRINGS NATIONAL PARK,34.463373,-92.950098,0,CORNER STORE,Corner Store,Open,gulfcoast,1241.1022146116968,US,/store-locator/US/hot-springs-national-park/4198-malvern-rd/2741784,"car_wash, gas, diesel, coffee, polar_pop, froster, roller_grill",
2655244,2655244,0,14314 SPRING HILL DR,SPRING HILL,28.4763447,-82.4885543,1,Circle K,Circle K,Open,franchise,1241.5630494870898,US,/store-locator/US/spring-hill/14314-spring-hill-dr/2655244,"car_wash, gas, diesel, public_restrooms, coffee, polar_pop, froster, roller_grill",CIRCLEK
2709079,2709079,0,5910 W NINE MILE ROAD,PENSACOLA,30.535683,-87.380847,0,,Circle K,Open,gulfcoast,1241.8247300032695,US,/store-locator/US/pensacola/5910-w-nine-mile-road/2709079,,
2708235,2708235,0,3013 E CERVANTES ST,PENSACOLA,30.425206,-87.181935,0,Circle K,Circle K,Open,gulfcoast,1242.0220793402618,US,/store-locator/US/pensacola/3013-e-cervantes-st/2708235,gas,"NA"
2726513,2726513,0,900 MALABAR RD SW,PALM BAY,27.9986144962121,-80.6964754894238,0,KANGAROOEXPRESS,Kangaroo Express,Open,florida,1242.0351502161711,US,/store-locator/US/palm-bay/900-malabar-rd-sw/2726513,"gas, diesel, coffee, polar_pop, froster, roller_grill",
2707492,2707492,0,1900 EMERSON DR SE,PALM BAY,27.9873,-80.648515,0,Circle K,Circle K,Open,florida,1242.0847220318092,US,/store-locator/US/palm-bay/1900-emerson-dr-se/2707492,"gas, diesel, coffee, polar_pop, froster, roller_grill","NA"
2704961,2704961,0,4501 N  W ST,PENSACOLA,30.45563,-87.249961,0,Circle K,Circle K,Open,gulfcoast,1242.3920599250685,US,/store-locator/US/pensacola/4501-n-w-st/2704961,gas,
2704969,2704969,0,6920 MOBILE HWY,PENSACOLA,30.487692,-87.316992,0,Circle K,Circle K,Open,gulfcoast,1242.6423309467727,US,/store-locator/US/pensacola/6920-mobile-hwy/2704969,gas,
2704790,2704790,0,3109 PACE BLVD,PENSACOLA,30.443941,-87.239914,0,Circle K,Circle K,Open,gulfcoast,1242.7786945042803,US,/store-locator/US/pensacola/3109-pace-blvd/2704790,gas,"NA"
2704918,2704918,0,2350 MICHIGAN AVE,PENSACOLA,30.460642,-87.27937,0,Circle K,Circle K,Open,gulfcoast,1243.0561059149122,US,/store-locator/US/pensacola/2350-michigan-ave/2704918,gas,"NA"
2706991,2706991,0,NEC US-27 & CITRUS RIDGE DR,DAVENPORT,28.2121184,-81.6399726,0,,NA,Planned,florida,1243.1033478179472,US,/store-locator/US/davenport/nec-us-27-citrus-ridge-dr/2706991,,
2707746,2707746,0,501 E CERVANTES ST,PENSACOLA,30.422196,-87.2103659,0,Circle K,Circle K,Open,gulfcoast,1243.1419567973887,US,/store-locator/US/pensacola/501-e-cervantes-st/2707746,gas,
2704964,2704964,0,700 E BAYFRONT PKWY,PENSACOLA,30.4158,-87.200379,0,Circle K,Circle K,Open,gulfcoast,1243.2068303866224,US,/store-locator/US/pensacola/700-e-bayfront-pkwy/2704964,gas,
2721587,2721587,0,400 E GREGORY ST,PENSACOLA,30.4175904488415,-87.2054077804897,0,KANGAROOEXPRESS,Kangaroo Express,Open,gulfcoast,1243.2620780789782,US,/store-locator/US/pensacola/400-e-gregory-st/2721587,"gas, roller_grill",
2721651,2721651,0,2595 EMERSON DR SE,PALM BAY,27.9678650940944,-80.6481352990110,0,KANGAROOEXPRESS,Kangaroo Express,Open,florida,1243.3948896543134,US,/store-locator/US/palm-bay/2595-emerson-dr-se/2721651,"gas, diesel, coffee, polar_pop, roller_grill",
2721561,2721561,0,35100 HWY 59,STAPLETON,30.7367380840085,-87.7925329604417,0,KANGAROOEXPRESS,Kangaroo Express,Open,gulfcoast,1243.498818928317,US,/store-locator/US/stapleton/35100-hwy-59/2721561,gas,
2707484,2707484,0,11091 SPRINGHILL DR,SPRING HILL,28.461552,-82.540298,0,Circle K,Circle K,Open,florida,1243.594657981239,US,/store-locator/US/spring-hill/11091-springhill-dr/2707484,"gas, diesel, coffee, polar_pop, froster, roller_grill","NA"
2707059,2707059,0,13749 21ST ST,DADE CITY,28.358316,-82.204029,0,Circle K,Circle K,Open,florida,1243.7920207408577,US,/store-locator/US/dade-city/13749-21st-st/2707059,"gas, coffee, polar_pop, froster, roller_grill","NA"
2701718,2701718,0,2020 W CERVANTES ST,PENSACOLA,30.420644,-87.24039,0,Circle K,Circle K,Open,gulfcoast,1244.2261752389102,US,/store-locator/US/pensacola/2020-w-cervantes-st/2701718,"gas, diesel",
2704518,2704518,0,5050 MOBILE HWY,PENSACOLA,30.446134,-87.28803,0,Circle K,Circle K,Open,gulfcoast,1244.2333799561948,US,/store-locator/US/pensacola/5050-mobile-hwy/2704518,gas,"NA"
2741780,2741780,0,500 CARPENTER DAM RD,HOT SPRINGS  ,34.464342,-93.022048,0,CORNER STORE,Corner Store,Open,gulfcoast,1244.3029043514064,US,/store-locator/US/hot-springs/500-carpenter-dam-rd/2741780,"gas, coffee, polar_pop, froster, roller_grill",
2708229,2708229,0,800 W GARDEN ST,PENSACOLA,30.411232,-87.226169,0,Circle K,Circle K,Open,gulfcoast,1244.3362933910576,US,/store-locator/US/pensacola/800-w-garden-st/2708229,gas,"NA"
2723746,2723746,0,549 HWY 80 W,CLINTON,32.3351042183077,-90.3370632180869,0,KANGAROOEXPRESS,Kangaroo Express,Open,gulfcoast,1244.5853811229904,US,/store-locator/US/clinton/549-hwy-80-w/2723746,"car_wash, gas, diesel, froster, roller_grill",
2723751,2723751,0,550 SPRINGRIDGE RD,CLINTON,32.3238423735459,-90.3262271483422,0,KANGAROOEXPRESS,Kangaroo Express,Open,gulfcoast,1244.7894099405319,US,/store-locator/US/clinton/550-springridge-rd/2723751,"car_wash, gas, diesel, froster, roller_grill",
2655931,2655931,0,2109 COMMERCIAL WAY,SPRING HILL,28.4621018,-82.6269984,1,Circle K,Circle K,Open,franchise,1245.3305941600331,US,/store-locator/US/spring-hill/2109-commercial-way/2655931,"gas, diesel, public_restrooms, coffee, polar_pop, froster, roller_grill",CIRCLEK
2707680,2707680,0,601 N NEW WARRINGTON RD,PENSACOLA,30.41792,-87.275829,0,Circle K,Circle K,Open,gulfcoast,1245.5629244016461,US,/store-locator/US/pensacola/601-n-new-warrington-rd/2707680,gas,
2705931,2705931,0,11715 US HWY 301,DADE CITY,28.32682,-82.187667,0,Circle K,Circle K,Open,florida,1245.5764586997955,US,/store-locator/US/dade-city/11715-us-hwy-301/2705931,"car_wash, gas, diesel, public_restrooms, coffee, polar_pop, froster, roller_grill","NA"
2707644,2707644,0,16200 COUNTY LINE RD,SPRING HILL,28.43338,-82.548096,0,Circle K,Circle K,Open,florida,1245.62477915349,US,/store-locator/US/spring-hill/16200-county-line-rd/2707644,diesel,
2721567,2721567,0,5505 HWY 43,SATSUMA,30.8500631797299,-88.0587171161436,0,KANGAROOEXPRESS,Kangaroo Express,Open,gulfcoast,1245.8601721354112,US,/store-locator/US/satsuma/5505-hwy-43/2721567,"gas, diesel",
2708223,2708223,0,711A QUIETWATER BEACH RD,PENSACOLA BEACH,30.335355,-87.142498,0,Circle K,Circle K,Open,gulfcoast,1246.2618645906325,US,/store-locator/US/pensacola-beach/711a-quietwater-beach-rd/2708223,,"NA"
2723437,2723437,0,3100 HWY 49 S,FLORENCE,32.1551382300000,-90.1236313600000,0,KANGAROOEXPRESS,Kangaroo Express,Open,gulfcoast,1246.3136733557953,US,/store-locator/US/florence/3100-hwy-49-s/2723437,"gas, diesel",
2723759,2723759,0,3104 HWY 49 S,FLORENCE,32.1543467640106,-90.1228058447545,0,KANGAROOEXPRESS,Kangaroo Express,Open,gulfcoast,1246.3261466177698,US,/store-locator/US/florence/3104-hwy-49-s/2723759,"car_wash, gas, diesel, froster, roller_grill",
2704957,2704957,0,3430 BARRANCAS AVE,PENSACOLA,30.394122,-87.254849,0,Circle K,Circle K,Open,gulfcoast,1246.333083785774,US,/store-locator/US/pensacola/3430-barrancas-ave/2704957,gas,
2655621,2655621,0,13006 COUNTY LINE RD,HUDSON,28.4329741,-82.6001036,1,Circle K,Circle K,Open,franchise,1246.7125945170822,US,/store-locator/US/hudson/13006-county-line-rd/2655621,"gas, diesel, public_restrooms, coffee, polar_pop, froster, roller_grill",CIRCLEK
2741785,2741785,0,1676 HIGDON FERRY RD,HOT SPRINGS,34.461512,-93.076201,0,CORNER STORE,Corner Store,Open,gulfcoast,1246.898180454996,US,/store-locator/US/hot-springs/1676-higdon-ferry-rd/2741785,"car_wash, gas, diesel, coffee, polar_pop, froster, roller_grill",
2741781,2741781,0,2616 ALBERT PIKE RD,HOT SPRINGS,34.494502,-93.117975,0,CORNER STORE,Corner Store,Open,gulfcoast,1247.096343710729,US,/store-locator/US/hot-springs/2616-albert-pike-rd/2741781,"gas, coffee, polar_pop, froster, roller_grill",
2723397,2723397,0,121 PINOLA DR SE,MAGEE,31.8652251618346,-89.7316474336497,0,KANGAROOEXPRESS,Kangaroo Express,Open,gulfcoast,1247.6003164969968,US,/store-locator/US/magee/121-pinola-dr-se/2723397,"car_wash, gas",
2741779,2741779,0,1024 AIRPORT RD,HOT SPRINGS,34.478740,-93.112902,0,CORNER STORE,Corner Store,Open,gulfcoast,1247.6753693612404,US,/store-locator/US/hot-springs/1024-airport-rd/2741779,"gas, diesel, coffee, polar_pop, froster, roller_grill",
2723469,2723469,0,1539 SIMPSON HWY,MAGEE,31.8658854638272,-89.7378082259168,0,KANGAROOEXPRESS,Kangaroo Express,Open,gulfcoast,1247.8010151692522,US,/store-locator/US/magee/1539-simpson-hwy/2723469,"gas, diesel, froster, roller_grill",
2655863,2655863,0,13051 N HICKORY ST,LOXLEY,30.647884,-87.761098,1,Circle K,Circle K,Open,franchise,1247.819417208565,US,/store-locator/US/loxley/13051-n-hickory-st/2655863,"gas, diesel, public_restrooms, coffee, polar_pop, froster, roller_grill",CIRCLEK
2704727,2704727,0,8000 US HWY 98 W,PENSACOLA,30.401402,-87.317839,0,Circle K,Circle K,Open,gulfcoast,1247.9664720214025,US,/store-locator/US/pensacola/8000-us-hwy-98-w/2704727,gas,"NA"
2721580,2721580,0,807 CELESTE RD,SARALAND,30.8294401027313,-88.0910256318899,0,KANGAROOEXPRESS,Kangaroo Express,Open,gulfcoast,1248.2340993362022,US,/store-locator/US/saraland/807-celeste-rd/2721580,"car_wash, gas, diesel, froster, roller_grill",
2708251,2708251,0,901 FORREST RD,SARALAND,30.829853,-88.092858,0,Circle K,Circle K,Open,gulfcoast,1248.2732873566413,US,/store-locator/US/saraland/901-forrest-rd/2708251,gas,"NA"
